text,label,clean_text
RT @stayclassay: Paybacks a bitch it really is!,1,RT @user Paybacks a bitch it really is!
"RT @j0shlegend: Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards&#8230;",1,"RT @user Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards"
#BurnNotice Fi shoots bean bag rounds at the guy - Hurts like a bitch don't they?,1,#BurnNotice Fi shoots bean bag rounds at the guy - Hurts like a bitch don't they?
"Can't turn a hoe into a house wife, #Fact",1,"Can't turn a hoe into a house wife, #Fact"
@RickiRoma shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot,1,@user shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot
RT @PacDaGoat: You a hoe if you give your number to another nigga while you got a man,0,RT @user You a hoe if you give your number to another nigga while you got a man
@Hovaa_ ya I know all the slang I'm racist I h8 porch monkies,0,@user ya I know all the slang I'm racist I h8 porch monkies
RT @RegaloDeJah_: &#8220;@Ausettt: Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;,1,RT @user @user Girls like her make it hard for the rest of us [URL]#8221; and u wonder why u bitches get expose
"&#8220;@skykardashian: Is ""hoe by association"" a real thing?&#8221; Yes.",1,"@user Is ""hoe by association"" a real thing? Yes."
"Col. Sanders, Part 2: ""...and those sons of bitches&#8212; they dragged it out and extended it and watered it down that I&#8217;m so goddamn mad!""",1,"Col. Sanders, Part 2: ""...and those sons of bitches they dragged it out and extended it and watered it down that Im so goddamn mad!"""
I'm so raw is problem the best song tyga will have anything after that is trash,1,I'm so raw is problem the best song tyga will have anything after that is trash
Omfg this tattoo hurts like a bitch #Painful,1,Omfg this tattoo hurts like a bitch #Painful
@denytheprophecy thanks for ignoring my texts fag,0,@user thanks for ignoring my texts fag
"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;",1,"""@user @user ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs"""
RT @joytooawesome: @im_jessicaaaaa @vintage_monroe_ bitch no I'm talking to her !,1,RT @user @user @user bitch no I'm talking to her !
RT @chvmpagne: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo,1,RT @user Bitches that dress like this pussy taste like hot dog water and bad grades. [URL]
@ronniecaine no in the instrumental I'm not retarded -_-,1,@user no in the instrumental I'm not retarded -_-
RT @LJSpagnoli: Isis and Jihadi Terrorists 'Post 90 Tweets Every Minute' to Spread Propaganda http://t.co/eRJMveF996,2,RT @user Isis and Jihadi Terrorists 'Post 90 Tweets Every Minute' to Spread Propaganda [URL]
@fabbymichelle your one of my bitches you make money for me !,1,@user your one of my bitches you make money for me !
@alliemathews tweet but don't text back ok fag,1,@user tweet but don't text back ok fag
@ChickenColeman if McCoy wasn't trash that's a TD,2,@user if McCoy wasn't trash that's a TD
@hunterbuch66 @kieffer_jason @sbsylvester my bitch doesn't even know you so wtf r u talking about nigga stop fucking dreaming,1,@user @user @user my bitch doesn't even know you so wtf r u talking about nigga stop fucking dreaming
You know how hard it is to find a good woman? But yo hoe ass being ungrateful and cheating on your good woman cuz what? Faggot shit.,1,You know how hard it is to find a good woman? But yo hoe ass being ungrateful and cheating on your good woman cuz what? Faggot shit.
Gab and Bri both fell asleep on me. #hoes,1,Gab and Bri both fell asleep on me. #hoes
RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes,2,RT @user Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes
Bitches be like niggas ain't shit ... Naw bitch maybe you just ain't shit,1,Bitches be like niggas ain't shit ... Naw bitch maybe you just ain't shit
"Uh Cody called me a punk ass bitch and I said, I think you meant to say boss ass bitch but I'll let it go ctfu &#128514;",1,"Uh Cody called me a punk ass bitch and I said, I think you meant to say boss ass bitch but I'll let it go ctfu"
@FlightYung that's what I call a crash dummy hoe,1,@user that's what I call a crash dummy hoe
Girls that wear colored jeans &#128525;&#128527;&#128076;,2,Girls that wear colored jeans
@2014samanthaKay good enough fag,0,@user good enough fag
Treatin yo hoe like she yo bestfriend.. Like thats wifey,1,Treatin yo hoe like she yo bestfriend.. Like thats wifey
@swag_arella and getting pedicures bitching bout their ex and going tanning is something a bitch does,1,@user and getting pedicures bitching bout their ex and going tanning is something a bitch does
"RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever.",2,"RT @user Nerf the hell out of birds, they no longer attack you at long range, lower damage, dont follow you forever."
RT @POONsoaker: Y'all so trash @Cowboys,1,RT @user Y'all so trash @user
Early bird gets the worm but the second mouse gets the cheese #RiseNGrind &#128175; http://t.co/558Ewp9vF0,2,Early bird gets the worm but the second mouse gets the cheese #RiseNGrind [URL]
RT @lilbrownbear330: about to rock this bitch with @weare_golden with our beautiful angelic voices #Gaffeoke,1,RT @user about to rock this bitch with @user with our beautiful angelic voices #Gaffeoke
"@lloyd7121 @jjauthor @petermickley 
Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird",2,@user @user @user Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird
If u got yo shit pulled Upp past yo bellybutton YOU ARE TOO OLD FOR YOGA PANTS bitch it aint 1983,1,If u got yo shit pulled Upp past yo bellybutton YOU ARE TOO OLD FOR YOGA PANTS bitch it aint 1983
I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,0,I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk
@mommajjojo love you too bitch :*,1,@user love you too bitch :*
@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.,0,@user @user Jews and white race traitors have to be swept clean so the Aryan race can survive.
@oscarstyless Bye bitch byeeeee!,1,@user Bye bitch byeeeee!
"@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves",2,"@user I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie, got off a couch and put on his gloves"
"My god mother thinks im a stoner because she has someone watch my tweets lmfao, no ya boy clean as nikki minaj pussy",1,"My god mother thinks im a stoner because she has someone watch my tweets lmfao, no ya boy clean as nikki minaj pussy"
RT @GottaLuvLexci_: You know these hoes wishy washy,1,RT @user You know these hoes wishy washy
"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS",2,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" [URL]"
"Oh no. &#8220;@ThaChicagoBull: It's Friday night, the night all the bitches cheat.&#8221;",1,"Oh no. @user It's Friday night, the night all the bitches cheat."
Skylar needs to go back to Clarenceville. He taking all the hoes.,1,Skylar needs to go back to Clarenceville. He taking all the hoes.
@goodgraces_ k bitch http://t.co/itUAHyHc0R,1,@user k bitch [URL]
RT @jillxoxo12: anxiety is such a cunt,1,RT @user anxiety is such a cunt
You ain't trynna fuc ? Get ya shoes hoe,1,You ain't trynna fuc ? Get ya shoes hoe
Goodbye x Young Dolph featuring Trinidad James &amp; Shy Glizzy,2,Goodbye x Young Dolph featuring Trinidad James Shy Glizzy
RT @chvrchs: my rapper name would be nigger,1,RT @user my rapper name would be nigger
@AudelDavid_24 RT @ElleSzczepanski: These hoes ain't loyal @Bjames055,1,@user RT @user These hoes ain't loyal @user
Why you stressin bout a bitch .,1,Why you stressin bout a bitch .
@VinniePolitan kill the coons!!!!!!,0,@user kill the coons!!!!!!
My dawg @ceomiamimike told me it's a must I be @901k2lounge this Saturday ROCKIN that bitch wit Tha&#8230; http://t.co/0NV9cHtwOs,1,My dawg @user told me it's a must I be @user this Saturday ROCKIN that bitch wit Tha [URL]
"RT @lildickytweets: Eugene, come watch me run circles round the rap game like my name was chip kelly in this bitch http://t.co/kJzH0U4uSz h&#8230;",1,"RT @user Eugene, come watch me run circles round the rap game like my name was chip kelly in this bitch [URL] h"
RT @black_taco_: Wtf is boy pussy ? Lmao you atl nigga sick,1,RT @user Wtf is boy pussy ? Lmao you atl nigga sick
RT @RAAnonsense: I&#8217;m to the point where I&#8217;ll take a manual RT and not bitch about it.,1,RT @user Im to the point where Ill take a manual RT and not bitch about it.
@TomcatStraight Come over queer,1,@user Come over queer
ISIS Supporters in America: The Jihadis Next Door http://t.co/u0YHWkD34c http://t.co/0XHPbRL9EQ,2,ISIS Supporters in America: The Jihadis Next Door [URL] [URL]
RT @tyler_yost: You guys are all the best @brownboy_U @Yojhan174 @caitnicole3 @alexiscarfield @CiCi_Phi love you nig nogs #indyfam,1,RT @user You guys are all the best @user @user @user @user @user love you nig nogs #indyfam
"RT @KeyMikeSkully: The first day of school
Lost student: say bro you know whe...
Me: cho bitch ass up. http://t.co/oE0vJuOPwD",1,RT @user The first day of school Lost student: say bro you know whe... Me: cho bitch ass up. [URL]
"RT @TylerGimblin: Girls, don't let a dude treat you like a yellow starburst. You are a pink starburst.",2,"RT @user Girls, don't let a dude treat you like a yellow starburst. You are a pink starburst."
"RT @duttyOGshake: ""pussy ass nigga"" http://t.co/G0KL3ZbTAo",1,"RT @user ""pussy ass nigga"" [URL]"
@kieffer_jason and stop being a bitch made nigga and man up and show up for that ass whooping,1,@user and stop being a bitch made nigga and man up and show up for that ass whooping
"@BlackManUSA You're killin' me man! &lt;3 Not all conservatives are racists, just like not all NBP hate honkies.",1,"@user You're killin' me man! 3 Not all conservatives are racists, just like not all NBP hate honkies."
RT @raejeanhightowe: &#8220;@Swuu_TheGod: Stop &#9995; playin bitch &#128589; you know I'm MVP &#127942;&#128526;&#8221;,1,RT @user @user Stop playin bitch you know I'm MVP
It's a lot of fat bitches at this party I'm we at right now my outfit way too much fire to be at a function like this,1,It's a lot of fat bitches at this party I'm we at right now my outfit way too much fire to be at a function like this
"Mix it up, bitches.",1,"Mix it up, bitches."
Minus all the retarded poor bots.,0,Minus all the retarded poor bots.
@GDuenez ur one to talk bitch,1,@user ur one to talk bitch
My bitch say I'm in the dog house FUCK YOU MEAN,1,My bitch say I'm in the dog house FUCK YOU MEAN
"RT @SteveStfler: White girls, if your black boyfriend doesn't call you 'shawty', then bitch you ain't that special.",1,"RT @user White girls, if your black boyfriend doesn't call you 'shawty', then bitch you ain't that special."
"RT @iDntWearCondoms: &#128514;&#128514;&#128514;&#128514; RT @MoJizel: wow, she let quite a few niggas beat. equal opportunity pussy",1,"RT @user RT @user wow, she let quite a few niggas beat. equal opportunity pussy"
RT @RayIopez: taking out the trash at night http://t.co/qJiPw0sYeH,2,RT @user taking out the trash at night [URL]
@LaurenJauregui ur so anal stfu for once u bitch,1,@user ur so anal stfu for once u bitch
@GossipCop screw the little porch monkey!,1,@user screw the little porch monkey!
RT @p0psson: &#8220;@iamlexj_: Lastnight &#128582;&#127825; #HalloweenCostume http://t.co/2UzOH6FRzG&#8221; hoe that's your work outfit,1,RT @user @user Lastnight #HalloweenCostume [URL]#8221; hoe that's your work outfit
Starks being a faggot,1,Starks being a faggot
RT @thecoreyholcomb: If your man is happy in his next relationship your fucked up ways are a blessing bitch,1,RT @user If your man is happy in his next relationship your fucked up ways are a blessing bitch
He bring the hoes out on twitter nigga got magical powers RT @thisisyoungdj: Who is @DJZeeti?,1,He bring the hoes out on twitter nigga got magical powers RT @user Who is @user
@AndrewJBurns1 @Tommy_Russell_ homo ass crackers,0,@user @user homo ass crackers
"snow day bitches, lyrics gettin done n bud getting smoked #snowday2014",1,"snow day bitches, lyrics gettin done n bud getting smoked #snowday2014"
RT @DanHarrison1985: &#128514; RT @CecilHurt: Charlie Strong got down to the 53-man roster nearly as quickly as Texans did,2,RT @user RT @user Charlie Strong got down to the 53-man roster nearly as quickly as Texans did
RT @CurrenSy_Spitta: And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..,1,RT @user And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..
