text,label,clean_text
Old hoes get mad when you don't show them the attention they want.,1,old hoes get mad when you don't show them the attention they want.
I almost blacked out.... Little cunt was disrespecting my turtle.... And we don't disrespect Gorilla.,1,i almost blacked out.... little cunt was disrespecting my turtle.... and we don't disrespect gorilla.
All the ratchet hoes on Cecil B,1,all the ratchet hoes on cecil b
"@AjKFAN Big congrats to all! I expect him to be blogging on rube chat in a few days! Now get some sleep, you will need it!",2,"@user big congrats to all! i expect him to be blogging on rube chat in a few days! now get some sleep, you will need it!"
"@LisaDeP Well, wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.",1,"@user well, wouldn't coast you that much but i don't see you going bass fishing with a bunch of rich rednecks either."
So some pussy don't cream when they cum?,1,so some pussy don't cream when they cum?
That mocha colored chick doe&gt;&gt;&gt;&gt; think I fell in love&#128525;&#128525;&#128525;,2,that mocha colored chick doe think i fell in love
"RT @D0PESHIT0NLY: Bitches be having
No job
No future
No education
&amp; have the nerve to say ""all these niggas want is pussy""
Bitch cause that&#8230;",1,"rt @user bitches be having no job no future no education have the nerve to say ""all these niggas want is pussy"" bitch cause that"
"""@Blackman38Tide: @WhaleLookyHere @HowdyDowdy11 queer"" gaywad",0,"""@user @user @user queer"" gaywad"
@yaboisergio @janessaangelina me n glo boy will get young chop in that bitch too,1,@user @user me n glo boy will get young chop in that bitch too
Nino Brown? Oh das me RT @erikacarissa Nino Brown on yall hoes.,1,nino brown? oh das me rt @user nino brown on yall hoes.
Bruh... @theofficialeg10 soo trash....,2,bruh... @user soo trash....
RT @BasedPaco: I'm just a normal ass dude that has no hoes and happens to be funny every once in a while,1,rt @user i'm just a normal ass dude that has no hoes and happens to be funny every once in a while
"RT @CouldBeEashia: @vivalamarley me waiting on you to take me to NY with you to get my nips pierced 

&#128590;&#128589;&#128105;&#128117;",2,rt @user @user me waiting on you to take me to ny with you to get my nips pierced
RT @ImNeverChillin: pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi&#8230;,1,rt @user pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga wi
1-800-slap-a-hoe,2,1-800-slap-a-hoe
I think I figured out where white trash Americans come from: the rural parts of Europe.,1,i think i figured out where white trash americans come from: the rural parts of europe.
@thesportsjudge. Sometimes a good hoe fire needs some Rocephin too before it'll go out.....,1,@user sometimes a good hoe fire needs some rocephin too before it'll go out.....
@thejess_lynne @Hunglikerobby_ @triple6em96 @Itzmeggo no you threatened us bitch?! Don't try to make it what it's not &#9786;&#65039;,1,@user @user @user @user no you threatened us bitch?! don't try to make it what it's not
"$3 bud Lites and $4 well shots at the bar tn, plus I'm giving away a trip to Las Vegas. So if you're not a cunt come visit me at Bourbon St",1,"$3 bud lites and $4 well shots at the bar tn, plus i'm giving away a trip to las vegas. so if you're not a cunt come visit me at bourbon st"
"&#128514;&#128514;&#128514; RT@gxdlyvisuals: ""bitch i know you got games on your phone"" http://t.co/I2HyINFIdW",1,"rt@user ""bitch i know you got games on your phone"" [url]"
Is this hoe gone dm me back,1,is this hoe gone dm me back
But you can't tell a broke bitch nothin &#128514;&#128514;&#128514; &#128056;&#9749;&#65039;,1,but you can't tell a broke bitch nothin
"RT @DanBilzerian: Apple, your new iPhone software is shit, maybe I'll sue u cunts &amp; request damages based on the pussy Ive missed out on b/&#8230;",1,"rt @user apple, your new iphone software is shit, maybe i'll sue u cunts request damages based on the pussy ive missed out on b/"
if u dolled up I got the voodoo 4 u bitches,1,if u dolled up i got the voodoo 4 u bitches
"RT @moneychaserr_: ""@vintage_monroe_: &#8220;@PussyBeezus_: Kim always being nasty. 
Pussy hungry bitch &#128514;&#8221;look at me never hungry http://t.co/zRN&#8230;",1,"rt @user ""@user @user kim always being nasty. pussy hungry bitch look at me never hungry [url]#8230;"
"Former TOWIE star Charlie King comes out http://t.co/yU3XKXbCyt @YouTube

Inspiring. Congrats @CharlieKing85 and welcome to the family :)",2,former towie star charlie king comes out [url] @user inspiring. congrats @user and welcome to the family :)
"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;",2,"""@user @user @user tuku ho idk blah blah blah"""
Hit his bitch I'm like shaggy I'm like no it wasn't me,1,hit his bitch i'm like shaggy i'm like no it wasn't me
"Since cats lick themselves all the time, they should be great at eattin pussy",1,"since cats lick themselves all the time, they should be great at eattin pussy"
@ShotMoistBoyce you be fucking with to many hoes .,1,@user you be fucking with to many hoes .
@HaleyJoanis lick my pussy and ma crack,1,@user lick my pussy and ma crack
"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man",2,"""@user 15 sad tv character deaths we're still bitter over... [url] [url]""ned stark was the man"
@juicygenie only bad bitches in $roe r u &amp; @flightrisk_,1,@user only bad bitches in $roe r u @user
RT @Skraw_Berry: Oh I would've stood up!!! Fall back hoe,1,rt @user oh i would've stood up!!! fall back hoe
"RT @ImNotTwitFamous: How to deal with cyber bulling:

1:log out

2:go outside 

3:that's it,stop being a pussy",1,"rt @user how to deal with cyber bulling: 1:log out 2:go outside 3:that's it,stop being a pussy"
Kanye new video so bitch made mane. Bruh how you gone throw shots a Barrack den come up wit Dat shit,1,kanye new video so bitch made mane. bruh how you gone throw shots a barrack den come up wit dat shit
@Darienbaby_xoxo jk I'd fuck a dog before I fuck you fish pussy,0,@user jk i'd fuck a dog before i fuck you fish pussy
@SAULSOF1LTHY you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao,1,@user you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao
ctfuu bitch tried getting tough with me then ran inside to get her husband hahaha,1,ctfuu bitch tried getting tough with me then ran inside to get her husband hahaha
"Humble personality, not a hoe. RT @LoveMeDarlingg: 21. Best non-physical feature the opposite sex can have?",1,"humble personality, not a hoe. rt @user 21. best non-physical feature the opposite sex can have?"
"and now every time me and my friend talk, no matter the subject, her nips haunt us. it's as if one nip was introducing itself to the other.",2,"and now every time me and my friend talk, no matter the subject, her nips haunt us. it's as if one nip was introducing itself to the other."
I need to re up on some hoes,1,i need to re up on some hoes
"@IntentionalTalk Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin",2,"@user half jar of marmalade, shaved monkey, saran wrap, mini horse. give your best scene. #askkevin"
@gmalko1 @jakeywakeyz a hour you're home and chillin and I'm working pussy &#128536;,1,@user @user a hour you're home and chillin and i'm working pussy
RT @Neiman_MARKus: I give a shoutout to these bitches b/c they hustlas too &#128076;&#128184;&#128181;,1,rt @user i give a shoutout to these bitches b/c they hustlas too
RT @O3_Millz: &#8220;@1BookieG: @O3_Millz @xDSmooth idk who gave that bitch my name&#8221; idk who gave that bitch my name or number &#128530; Anti Captain Sav&#8230;,1,rt @user @user @user @user idk who gave that bitch my name idk who gave that bitch my name or number anti captain sav
@xDSmooth eat pickles hoe,1,@user eat pickles hoe
I'm a twat,1,i'm a twat
The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa,2,the pro-isis jihadi prayer from hajj making the rounds now. [url]
RT @wwwobert_: New avi thanks to b Oreo,2,rt @user new avi thanks to b oreo
"It's one thing to be a hoe, but a ratchet hoe? Bitch please, take a seat --&gt; _/",1,"it's one thing to be a hoe, but a ratchet hoe? bitch please, take a seat -- _/"
RT @_TheBank: Bacon over bitches,1,rt @user bacon over bitches
&#128165;&#128162; on the pussy http://t.co/mWXQnjm4So,1,on the pussy [url]
"RT @raider_level: She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik&#8230;",1,"rt @user she was like ""i don't go to raider games. they are ghetto and people get jumped"" lmao i was like ""well the shit sound lik"
"RT @iPrinceChance: Niggas gossip like bitches.. but yet they be the ""realest niggas"" tho? I don't understand..",1,"rt @user niggas gossip like bitches.. but yet they be the ""realest niggas"" tho? i don't understand.."
"Hear the birds on the summer breeze, I drive fast",2,"hear the birds on the summer breeze, i drive fast"
Fake ass hoes all around,1,fake ass hoes all around
Thas my bitch too,1,thas my bitch too
my NECK! my BACK! Lick my pussy and my crack!,1,my neck! my back! lick my pussy and my crack!
RT @OurGreatAmerica: RT if you think twitter should change the bird logo to a badass bald eagle #Merica &#127482;&#127480;,1,rt @user rt if you think twitter should change the bird logo to a badass bald eagle #merica
*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,2,*after bo1 rt @user @user bruh lol i retired after mw2 because everything was trash afterwards.
@HTTRdcRising fuck your redskins bitch!,1,@user fuck your redskins bitch!
I'm with another nigga bitch &#128514;&#128514;,1,i'm with another nigga bitch
We ain't gon talk bout yo partnas cuz dey ain't shit like my niccas,1,we ain't gon talk bout yo partnas cuz dey ain't shit like my niccas
@CMBGaming11 @BeechHD oh you mean like how you started to be a cunt to JP about something that has nothing to do with you?,1,@user @user oh you mean like how you started to be a cunt to jp about something that has nothing to do with you?
Don't put too much effort into these bitches if you ain't gettin none back. Give them exactly what they give you,1,don't put too much effort into these bitches if you ain't gettin none back. give them exactly what they give you
RT @SenorSteez This whole week was trash,2,rt @user this whole week was trash
Lmao RT @MoeMartin44 The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,2,lmao rt @user the in soles in reebok classics can't even handle the diabetic weight rick ross holds
Shy girls &gt;&gt;,2,shy girls
"RT @Heissarcastic: ugly people : taken &#128143; 

nerds : taken &#128143; 

hoes : taken &#128143; 

everybody : taken &#128143; 

me : &#128694;",1,rt @user ugly people : taken nerds : taken hoes : taken everybody : taken me :
Ugly bitches post the most retarded shit on social media.,1,ugly bitches post the most retarded shit on social media.
"Trash.. see how i capitalized the ""T"" in Trash.. RT @misskai__: Wtf is this Oreo song by r Kelly ? &#128514; tf",1,"trash.. see how i capitalized the ""t"" in trash.. rt @user wtf is this oreo song by r kelly ? tf"
"LMFAO, stupid bitch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH",1,"lmfao, stupid bitch tells me at the door they already started, and to come back. ummmm nah"
"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch",1,"@user @user @user classic drunk carter texts never fail. hey stfu i'm coming over. oops, i'm here come the fuck outside bitch"
Phillip Rivers look like he almost wants to call dude a nigger for that bad play,0,phillip rivers look like he almost wants to call dude a nigger for that bad play
I'm Rick James bitch!,1,i'm rick james bitch!
@equallydestruct lmao don't fight me you don't know my ghetto ass school dude I highly doubt that since I don't give a fuck about it,1,@user lmao don't fight me you don't know my ghetto ass school dude i highly doubt that since i don't give a fuck about it
"@karmendanielle_ aka he wanna keep you warm, shoulda just introduced himself #coons",2,"@user aka he wanna keep you warm, shoulda just introduced himself #coons"
"@GingerDemoness @RiotCast @weirdmedicine 
I wants to call bouts my vitaligro but I ain't sho if you a doctor fo da colored folk",2,@user @user @user i wants to call bouts my vitaligro but i ain't sho if you a doctor fo da colored folk
"and this is why I'm single, I don't fuck with bitches or there attitudes foh.",1,"and this is why i'm single, i don't fuck with bitches or there attitudes foh."
Have you Eva asked a nicca where dey got sum fake designer frm,0,have you eva asked a nicca where dey got sum fake designer frm
